date,indicator,value,entity
2022-02-11,Daily ICU occupancy,416.0,United Kingdom
2022-02-12,Daily ICU occupancy,400.0,United Kingdom
2022-02-13,Daily ICU occupancy,384.0,United Kingdom
2022-02-14,Daily ICU occupancy,393.0,United Kingdom
2022-02-15,Daily ICU occupancy,354.0,United Kingdom
2022-02-16,Daily ICU occupancy,359.0,United Kingdom
2022-02-17,Daily ICU occupancy,330.0,United Kingdom
2022-02-18,Daily ICU occupancy,335.0,United Kingdom
2022-02-19,Daily ICU occupancy,328.0,United Kingdom
2022-02-20,Daily ICU occupancy,334.0,United Kingdom
2022-02-21,Daily ICU occupancy,324.0,United Kingdom
2022-02-22,Daily ICU occupancy,312.0,United Kingdom
2022-02-23,Daily ICU occupancy,304.0,United Kingdom
2022-02-24,Daily ICU occupancy,289.0,United Kingdom
2022-02-25,Daily ICU occupancy,271.0,United Kingdom
2022-02-26,Daily ICU occupancy,255.0,United Kingdom
2022-02-27,Daily ICU occupancy,271.0,United Kingdom
2022-02-28,Daily ICU occupancy,290.0,United Kingdom
2022-03-01,Daily ICU occupancy,278.0,United Kingdom
2022-03-02,Daily ICU occupancy,279.0,United Kingdom
2022-03-03,Daily ICU occupancy,264.0,United Kingdom
2022-03-04,Daily ICU occupancy,257.0,United Kingdom
2022-03-05,Daily ICU occupancy,256.0,United Kingdom
2022-03-06,Daily ICU occupancy,263.0,United Kingdom
2022-03-07,Daily ICU occupancy,269.0,United Kingdom
2022-03-08,Daily ICU occupancy,275.0,United Kingdom
2022-03-09,Daily ICU occupancy,266.0,United Kingdom
2022-03-10,Daily ICU occupancy,253.0,United Kingdom
2022-03-11,Daily ICU occupancy,254.0,United Kingdom
2022-03-12,Daily ICU occupancy,252.0,United Kingdom
2022-03-13,Daily ICU occupancy,257.0,United Kingdom
2022-03-14,Daily ICU occupancy,280.0,United Kingdom
2022-03-15,Daily ICU occupancy,281.0,United Kingdom
2022-03-16,Daily ICU occupancy,281.0,United Kingdom
2022-03-17,Daily ICU occupancy,292.0,United Kingdom
2022-03-18,Daily ICU occupancy,287.0,United Kingdom
2022-03-19,Daily ICU occupancy,277.0,United Kingdom
2022-03-20,Daily ICU occupancy,280.0,United Kingdom
2022-03-21,Daily ICU occupancy,299.0,United Kingdom
2022-03-22,Daily ICU occupancy,316.0,United Kingdom
2022-03-23,Daily ICU occupancy,302.0,United Kingdom
2022-03-24,Daily ICU occupancy,330.0,United Kingdom
2022-03-25,Daily ICU occupancy,333.0,United Kingdom
2022-03-26,Daily ICU occupancy,345.0,United Kingdom
2022-03-27,Daily ICU occupancy,344.0,United Kingdom
2022-03-28,Daily ICU occupancy,363.0,United Kingdom
2022-03-29,Daily ICU occupancy,365.0,United Kingdom
2022-03-30,Daily ICU occupancy,359.0,United Kingdom
2022-03-31,Daily ICU occupancy,356.0,United Kingdom
2022-04-01,Daily ICU occupancy,352.0,United Kingdom
2022-04-02,Daily ICU occupancy,350.0,United Kingdom
2022-04-03,Daily ICU occupancy,342.0,United Kingdom
2022-04-04,Daily ICU occupancy,351.0,United Kingdom
2022-04-05,Daily ICU occupancy,364.0,United Kingdom
2022-04-06,Daily ICU occupancy,361.0,United Kingdom
2022-04-07,Daily ICU occupancy,357.0,United Kingdom
2022-04-08,Daily ICU occupancy,355.0,United Kingdom
2022-04-09,Daily ICU occupancy,367.0,United Kingdom
2022-04-10,Daily ICU occupancy,372.0,United Kingdom
2022-04-11,Daily ICU occupancy,379.0,United Kingdom
2022-04-12,Daily ICU occupancy,385.0,United Kingdom
2022-04-13,Daily ICU occupancy,355.0,United Kingdom
2022-04-14,Daily ICU occupancy,349.0,United Kingdom
2022-04-15,Daily ICU occupancy,320.0,United Kingdom
2022-04-16,Daily ICU occupancy,332.0,United Kingdom
2022-04-17,Daily ICU occupancy,328.0,United Kingdom
2022-04-18,Daily ICU occupancy,326.0,United Kingdom
2022-04-19,Daily ICU occupancy,336.0,United Kingdom
2022-04-20,Daily ICU occupancy,349.0,United Kingdom
2022-04-21,Daily ICU occupancy,338.0,United Kingdom
2022-04-22,Daily ICU occupancy,325.0,United Kingdom
2022-04-23,Daily ICU occupancy,325.0,United Kingdom
2022-04-24,Daily ICU occupancy,324.0,United Kingdom
2022-04-25,Daily ICU occupancy,320.0,United Kingdom
2022-04-26,Daily ICU occupancy,326.0,United Kingdom
2022-04-27,Daily ICU occupancy,310.0,United Kingdom
2022-04-28,Daily ICU occupancy,302.0,United Kingdom
2022-04-29,Daily ICU occupancy,305.0,United Kingdom
2022-04-30,Daily ICU occupancy,304.0,United Kingdom
2022-05-01,Daily ICU occupancy,293.0,United Kingdom
2022-05-02,Daily ICU occupancy,286.0,United Kingdom
2022-05-03,Daily ICU occupancy,278.0,United Kingdom
2022-05-04,Daily ICU occupancy,277.0,United Kingdom
2022-05-05,Daily ICU occupancy,253.0,United Kingdom
2022-05-06,Daily ICU occupancy,237.0,United Kingdom
2022-05-07,Daily ICU occupancy,226.0,United Kingdom
2022-05-08,Daily ICU occupancy,227.0,United Kingdom
2022-05-09,Daily ICU occupancy,213.0,United Kingdom
2022-05-10,Daily ICU occupancy,203.0,United Kingdom
2022-05-11,Daily ICU occupancy,202.0,United Kingdom
2022-05-12,Daily ICU occupancy,191.0,United Kingdom
2022-05-13,Daily ICU occupancy,189.0,United Kingdom
2022-05-14,Daily ICU occupancy,197.0,United Kingdom
2022-05-15,Daily ICU occupancy,199.0,United Kingdom
2022-05-16,Daily ICU occupancy,189.0,United Kingdom
2022-05-17,Daily ICU occupancy,201.0,United Kingdom
2022-05-18,Daily ICU occupancy,188.0,United Kingdom
2022-05-19,Daily ICU occupancy,191.0,United Kingdom
2022-05-20,Daily ICU occupancy,194.0,United Kingdom
2022-05-21,Daily ICU occupancy,184.0,United Kingdom
2022-05-22,Daily ICU occupancy,175.0,United Kingdom
