country,date,cumulative_estimated_daily_excess_deaths,cumulative_estimated_daily_excess_deaths_ci_95_top,cumulative_estimated_daily_excess_deaths_ci_95_bot,cumulative_estimated_daily_excess_deaths_per_100k,cumulative_estimated_daily_excess_deaths_ci_95_top_per_100k,cumulative_estimated_daily_excess_deaths_ci_95_bot_per_100k,estimated_daily_excess_deaths,estimated_daily_excess_deaths_ci_95_top,estimated_daily_excess_deaths_ci_95_bot,estimated_daily_excess_deaths_per_100k,estimated_daily_excess_deaths_ci_95_top_per_100k,estimated_daily_excess_deaths_ci_95_bot_per_100k
United Kingdom,2020-09-28,62099.496,62099.496,62099.496,91.987076,91.987076,91.987076,84.73905,84.73905,84.73905,0.12552272,0.12552272,0.12552272
United Kingdom,2020-10-05,62301.07,62301.07,62301.07,92.28567,92.28567,92.28567,28.796196,28.796196,28.796196,0.042655382,0.042655382,0.042655382
United Kingdom,2020-10-12,63037.445,63037.445,63037.445,93.37644,93.37644,93.37644,105.1962,105.1962,105.1962,0.15582559,0.15582559,0.15582559
United Kingdom,2020-10-19,64274.22,64274.22,64274.22,95.20846,95.20846,95.20846,176.68192,176.68192,176.68192,0.26171634,0.26171634,0.26171634
United Kingdom,2020-10-26,65552.79,65552.79,65552.79,97.10239,97.10239,97.10239,182.65334,182.65334,182.65334,0.27056172,0.27056172,0.27056172
United Kingdom,2020-11-02,67287.37,67287.37,67287.37,99.67179,99.67179,99.67179,247.79619,247.79619,247.79619,0.36705688,0.36705688,0.36705688
United Kingdom,2020-11-09,69496.54,69496.54,69496.54,102.94421,102.94421,102.94421,315.5962,315.5962,315.5962,0.46748802,0.46748802,0.46748802
United Kingdom,2020-11-16,71982.51,71982.51,71982.51,106.62664,106.62664,106.62664,355.13904,355.13904,355.13904,0.5260623,0.5260623,0.5260623
United Kingdom,2020-11-23,74329.086,74329.086,74329.086,110.102585,110.102585,110.102585,335.22476,335.22476,335.22476,0.49656355,0.49656355,0.49656355
United Kingdom,2020-11-30,76172.26,76172.26,76172.26,112.83285,112.83285,112.83285,263.3105,263.3105,263.3105,0.39003795,0.39003795,0.39003795
United Kingdom,2020-12-07,77802.43,77802.43,77802.43,115.247604,115.247604,115.247604,232.88191,232.88191,232.88191,0.34496456,0.34496456,0.34496456
United Kingdom,2020-12-14,79316.805,79316.805,79316.805,117.49082,117.49082,117.49082,216.33905,216.33905,216.33905,0.32045987,0.32045987,0.32045987
United Kingdom,2020-12-21,83134.18,83134.18,83134.18,123.14544,123.14544,123.14544,545.33905,545.33905,545.33905,0.8078028,0.8078028,0.8078028
United Kingdom,2020-12-28,85573.984,85573.984,85573.984,126.75948,126.75948,126.75948,348.5434,348.5434,348.5434,0.5162922,0.5162922,0.5162922
United Kingdom,2021-01-04,91974.62,91974.62,91974.62,136.24066,136.24066,136.24066,914.3765,914.3765,914.3765,1.3544526,1.3544526,1.3544526
United Kingdom,2021-01-11,96203.086,96203.086,96203.086,142.50423,142.50423,142.50423,604.067,604.067,604.067,0.8947956,0.8947956,0.8947956
United Kingdom,2021-01-18,101986.39,101986.39,101986.39,151.07094,151.07094,151.07094,826.18604,826.18604,826.18604,1.2238173,1.2238173,1.2238173
United Kingdom,2021-01-25,108205.69,108205.69,108205.69,160.28351,160.28351,160.28351,888.47174,888.47174,888.47174,1.3160802,1.3160802,1.3160802
United Kingdom,2021-02-01,113662.33,113662.33,113662.33,168.36635,168.36635,168.36635,779.51935,779.51935,779.51935,1.1546906,1.1546906,1.1546906
United Kingdom,2021-02-08,117481.3,117481.3,117481.3,174.02333,174.02333,174.02333,545.567,545.567,545.567,0.8081404,0.8081404,0.8081404
United Kingdom,2021-02-15,120008.266,120008.266,120008.266,177.76648,177.76648,177.76648,360.99557,360.99557,360.99557,0.53473747,0.53473747,0.53473747
United Kingdom,2021-02-22,121305.56,121305.56,121305.56,179.68816,179.68816,179.68816,185.32889,185.32889,185.32889,0.274525,0.274525,0.274525
United Kingdom,2021-03-01,121814.37,121814.37,121814.37,180.44185,180.44185,180.44185,72.686035,72.686035,72.686035,0.107668765,0.107668765,0.107668765
United Kingdom,2021-03-08,121237.734,121237.734,121237.734,179.58768,179.58768,179.58768,-82.3765,-82.3765,-82.3765,-0.122023106,-0.122023106,-0.122023106
United Kingdom,2021-03-15,120247.09,120247.09,120247.09,178.12027,178.12027,178.12027,-141.51936,-141.51936,-141.51936,-0.20963055,-0.20963055,-0.20963055
United Kingdom,2021-03-22,119708.26,119708.26,119708.26,177.3221,177.3221,177.3221,-76.9765,-76.9765,-76.9765,-0.11402416,-0.11402416,-0.11402416
United Kingdom,2021-03-29,117637.625,117637.625,117637.625,174.2549,174.2549,174.2549,-295.80508,-295.80508,-295.80508,-0.4381717,-0.4381717,-0.4381717
United Kingdom,2021-04-05,116375.59,116375.59,116375.59,172.38547,172.38547,172.38547,-180.29079,-180.29079,-180.29079,-0.2670621,-0.2670621,-0.2670621
United Kingdom,2021-04-12,114948.95,114948.95,114948.95,170.2722,170.2722,170.2722,-203.80507,-203.80507,-203.80507,-0.30189347,-0.30189347,-0.30189347
United Kingdom,2021-04-19,114474.92,114474.92,114474.92,169.57002,169.57002,169.57002,-67.71936,-67.71936,-67.71936,-0.1003117,-0.1003117,-0.1003117
United Kingdom,2021-04-26,113671.28,113671.28,113671.28,168.37961,168.37961,168.37961,-114.80507,-114.80507,-114.80507,-0.17005907,-0.17005907,-0.17005907
United Kingdom,2021-05-03,111586.445,111586.445,111586.445,165.29138,165.29138,165.29138,-297.83365,-297.83365,-297.83365,-0.44117662,-0.44117662,-0.44117662
United Kingdom,2021-05-10,112283.81,112283.81,112283.81,166.32437,166.32437,166.32437,99.6235,99.6235,99.6235,0.14757083,0.14757083,0.14757083
United Kingdom,2021-05-17,111974.375,111974.375,111974.375,165.86601,165.86601,165.86601,-44.20507,-44.20507,-44.20507,-0.06548033,-0.06548033,-0.06548033
United Kingdom,2021-05-24,111704.945,111704.945,111704.945,165.4669,165.4669,165.4669,-38.490788,-38.490788,-38.490788,-0.05701584,-0.05701584,-0.05701584
United Kingdom,2021-05-31,111390.11,111390.11,111390.11,165.00053,165.00053,165.00053,-44.9765,-44.9765,-44.9765,-0.06662303,-0.06662303,-0.06662303
United Kingdom,2021-06-07,111703.27,111703.27,111703.27,165.46442,165.46442,165.46442,44.737785,44.737785,44.737785,0.06626943,0.06626943,0.06626943
United Kingdom,2021-06-14,111845.04,111845.04,111845.04,165.67442,165.67442,165.67442,20.252071,20.252071,20.252071,0.029999096,0.029999096,0.029999096
United Kingdom,2021-06-21,111228.8,111228.8,111228.8,164.7616,164.7616,164.7616,-88.033646,-88.033646,-88.033646,-0.13040295,-0.13040295,-0.13040295
United Kingdom,2021-06-28,110818.164,110818.164,110818.164,164.15332,164.15332,164.15332,-58.662216,-58.662216,-58.662216,-0.08689548,-0.08689548,-0.08689548
United Kingdom,2021-07-05,111490.73,111490.73,111490.73,165.14958,165.14958,165.14958,96.08064,96.08064,96.08064,0.14232285,0.14232285,0.14232285
United Kingdom,2021-07-12,112053.3,112053.3,112053.3,165.98291,165.98291,165.98291,80.366356,80.366356,80.366356,0.11904551,0.11904551,0.11904551
United Kingdom,2021-07-19,112888.86,112888.86,112888.86,167.22061,167.22061,167.22061,119.366356,119.366356,119.366356,0.17681564,0.17681564,0.17681564
United Kingdom,2021-07-26,114178.42,114178.42,114178.42,169.13083,169.13083,169.13083,184.2235,184.2235,184.2235,0.2728876,0.2728876,0.2728876
United Kingdom,2021-08-02,115491.39,115491.39,115491.39,171.0757,171.0757,171.0757,187.56636,187.56636,187.56636,0.2778393,0.2778393,0.2778393
United Kingdom,2021-08-09,116949.555,116949.555,116949.555,173.23566,173.23566,173.23566,208.30922,208.30922,208.30922,0.30856538,0.30856538,0.30856538
United Kingdom,2021-08-16,118149.31,118149.31,118149.31,175.01285,175.01285,175.01285,171.39493,171.39493,171.39493,0.2538848,0.2538848,0.2538848
United Kingdom,2021-08-23,119430.08,119430.08,119430.08,176.91003,176.91003,176.91003,182.96635,182.96635,182.96635,0.2710254,0.2710254,0.2710254
United Kingdom,2021-08-30,120293.24,120293.24,120293.24,178.18863,178.18863,178.18863,123.30921,123.30921,123.30921,0.18265614,0.18265614,0.18265614
United Kingdom,2021-09-06,122422.61,122422.61,122422.61,181.34282,181.34282,181.34282,304.19492,304.19492,304.19492,0.4505995,0.4505995,0.4505995
United Kingdom,2021-09-13,124472.17,124472.17,124472.17,184.37881,184.37881,184.37881,292.79492,292.79492,292.79492,0.43371284,0.43371284,0.43371284
United Kingdom,2021-09-20,126206.14,126206.14,126206.14,186.94731,186.94731,186.94731,247.70921,247.70921,247.70921,0.36692804,0.36692804,0.36692804
United Kingdom,2021-09-27,127660.7,127660.7,127660.7,189.10193,189.10193,189.10193,207.79492,207.79492,207.79492,0.3078036,0.3078036,0.3078036
United Kingdom,2021-10-04,129293.87,129293.87,129293.87,191.52112,191.52112,191.52112,233.30922,233.30922,233.30922,0.34559754,0.34559754,0.34559754
United Kingdom,2021-10-11,130984.43,130984.43,130984.43,194.02533,194.02533,194.02533,241.50922,241.50922,241.50922,0.35774407,0.35774407,0.35774407
United Kingdom,2021-10-18,132722.8,132722.8,132722.8,196.60034,196.60034,196.60034,248.33778,248.33778,248.33778,0.36785913,0.36785913,0.36785913
United Kingdom,2021-10-25,134295.56,134295.56,134295.56,198.93005,198.93005,198.93005,224.68065,224.68065,224.68065,0.33281615,0.33281615,0.33281615
United Kingdom,2021-11-01,136280.12,136280.12,136280.12,201.86975,201.86975,201.86975,283.50922,283.50922,283.50922,0.41995806,0.41995806,0.41995806
United Kingdom,2021-11-08,138361.69,138361.69,138361.69,204.95316,204.95316,204.95316,297.36636,297.36636,297.36636,0.44048443,0.44048443,0.44048443
United Kingdom,2021-11-15,140331.86,140331.86,140331.86,207.87152,207.87152,207.87152,281.45206,281.45206,281.45206,0.41691083,0.41691083,0.41691083
United Kingdom,2021-11-22,141696.81,141696.81,141696.81,209.89343,209.89343,209.89343,194.99493,194.99493,194.99493,0.28884313,0.28884313,0.28884313
United Kingdom,2021-11-29,143284.39,143284.39,143284.39,212.24506,212.24506,212.24506,226.79492,226.79492,226.79492,0.33594802,0.33594802,0.33594802
United Kingdom,2021-12-06,144769.55,144769.55,144769.55,214.445,214.445,214.445,212.16635,212.16635,212.16635,0.31427893,0.31427893,0.31427893
United Kingdom,2021-12-13,146583.72,146583.72,146583.72,217.13231,217.13231,217.13231,259.16635,259.16635,259.16635,0.38389933,0.38389933,0.38389933
United Kingdom,2021-12-20,148141.08,148141.08,148141.08,219.43921,219.43921,219.43921,222.48064,222.48064,222.48064,0.32955733,0.32955733,0.32955733
United Kingdom,2021-12-27,148732.44,148732.44,148732.44,220.31519,220.31519,220.31519,84.480644,84.480644,84.480644,0.12513994,0.12513994,0.12513994
United Kingdom,2022-01-03,149007.06,149007.06,149007.06,220.72198,220.72198,220.72198,39.232388,39.232388,39.232388,0.058114365,0.058114365,0.058114365
United Kingdom,2022-01-10,148477.53,148477.53,148477.53,219.93759,219.93759,219.93759,-75.64857,-75.64857,-75.64857,-0.11205711,-0.11205711,-0.11205711
United Kingdom,2022-01-17,147995.83,147995.83,147995.83,219.22404,219.22404,219.22404,-68.81523,-68.81523,-68.81523,-0.10193499,-0.10193499,-0.10193499
United Kingdom,2022-01-24,147728.11,147728.11,147728.11,218.8275,218.8275,218.8275,-38.2438,-38.2438,-38.2438,-0.056649983,-0.056649983,-0.056649983
United Kingdom,2022-01-31,147513.73,147513.73,147513.73,218.50995,218.50995,218.50995,-30.624754,-30.624754,-30.624754,-0.045364,-0.045364,-0.045364
United Kingdom,2022-02-07,147359.7,147359.7,147359.7,218.28177,218.28177,218.28177,-22.005707,-22.005707,-22.005707,-0.03259673,-0.03259673,-0.03259673
United Kingdom,2022-02-14,147055.66,147055.66,147055.66,217.8314,217.8314,217.8314,-43.434277,-43.434277,-43.434277,-0.06433856,-0.06433856,-0.06433856
United Kingdom,2022-02-21,146733.95,146733.95,146733.95,217.35486,217.35486,217.35486,-45.958088,-45.958088,-45.958088,-0.06807704,-0.06807704,-0.06807704
United Kingdom,2022-02-28,146886.75,146886.75,146886.75,217.58119,217.58119,217.58119,21.827627,21.827627,21.827627,0.032332946,0.032332946,0.032332946
United Kingdom,2022-03-07,146630.11,146630.11,146630.11,217.20103,217.20103,217.20103,-36.663483,-36.663483,-36.663483,-0.05430908,-0.05430908,-0.05430908
United Kingdom,2022-03-14,146460.45,146460.45,146460.45,216.94974,216.94974,216.94974,-24.234911,-24.234911,-24.234911,-0.03589882,-0.03589882,-0.03589882
United Kingdom,2022-03-21,146834.61,146834.61,146834.61,217.50397,217.50397,217.50397,53.4508,53.4508,53.4508,0.07917589,0.07917589,0.07917589
United Kingdom,2022-03-28,146756.97,146756.97,146756.97,217.38896,217.38896,217.38896,-11.092054,-11.092054,-11.092054,-0.016430499,-0.016430499,-0.016430499
United Kingdom,2022-04-04,147375.92,147375.92,147375.92,218.3058,218.3058,218.3058,88.42223,88.42223,88.42223,0.13097855,0.13097855,0.13097855
United Kingdom,2022-04-11,146784.28,146784.28,146784.28,217.42941,217.42941,217.42941,-84.52063,-84.52063,-84.52063,-0.12519917,-0.12519917,-0.12519917
United Kingdom,2022-04-18,147152.23,147152.23,147152.23,217.97446,217.97446,217.97446,52.565086,52.565086,52.565086,0.077863894,0.077863894,0.077863894
United Kingdom,2022-04-25,149403.6,149403.6,149403.6,221.30936,221.30936,221.30936,321.62222,321.62222,321.62222,0.47641432,0.47641432,0.47641432
United Kingdom,2022-05-02,149427.75,149427.75,149427.75,221.34514,221.34514,221.34514,3.4508026,3.4508026,3.4508026,0.005111623,0.005111623,0.005111623
United Kingdom,2022-05-09,152177.11,152177.11,152177.11,225.41772,225.41772,225.41772,392.76508,392.76508,392.76508,0.5817972,0.5817972,0.5817972
United Kingdom,2022-05-16,153696.66,153696.66,153696.66,227.66861,227.66861,227.66861,217.07938,217.07938,217.07938,0.3215565,0.3215565,0.3215565
United Kingdom,2022-05-23,154729.22,154729.22,154729.22,229.19812,229.19812,229.19812,147.50795,147.50795,147.50795,0.21850136,0.21850136,0.21850136
United Kingdom,2022-05-30,153196.38,153196.38,153196.38,226.92755,226.92755,226.92755,-218.97777,-218.97777,-218.97777,-0.32436857,-0.32436857,-0.32436857
United Kingdom,2022-06-06,155185.53,155185.53,155185.53,229.87405,229.87405,229.87405,284.1651,284.1651,284.1651,0.42092958,0.42092958,0.42092958
United Kingdom,2022-06-13,156833.28,156833.28,156833.28,232.31485,232.31485,232.31485,235.39366,235.39366,235.39366,0.34868518,0.34868518,0.34868518
United Kingdom,2022-06-20,158451.03,158451.03,158451.03,234.71121,234.71121,234.71121,231.10794,231.10794,231.10794,0.34233683,0.34233683,0.34233683
United Kingdom,2022-06-27,159710.39,159710.39,159710.39,236.57668,236.57668,236.57668,179.90794,179.90794,179.90794,0.26649502,0.26649502,0.26649502
United Kingdom,2022-07-04,160898.95,160898.95,160898.95,238.33727,238.33727,238.33727,169.79366,169.79366,169.79366,0.25151286,0.25151286,0.25151286
United Kingdom,2022-07-11,162358.5,162358.5,162358.5,240.49928,240.49928,240.49928,208.50795,208.50795,208.50795,0.30885977,0.30885977,0.30885977
United Kingdom,2022-07-18,164478.06,164478.06,164478.06,243.63895,243.63895,243.63895,302.79367,302.79367,302.79367,0.44852382,0.44852382,0.44852382
United Kingdom,2022-07-25,166735.61,166735.61,166735.61,246.98303,246.98303,246.98303,322.50793,322.50793,322.50793,0.4777263,0.4777263,0.4777263
United Kingdom,2022-08-01,168609.58,168609.58,168609.58,249.7589,249.7589,249.7589,267.70795,267.70795,267.70795,0.39655188,0.39655188,0.39655188
United Kingdom,2022-08-08,170063.73,170063.73,170063.73,251.91292,251.91292,251.91292,207.73651,207.73651,207.73651,0.30771706,0.30771706,0.30771706
United Kingdom,2022-08-15,172217.48,172217.48,172217.48,255.10324,255.10324,255.10324,307.67938,307.67938,307.67938,0.45576096,0.45576096,0.45576096
United Kingdom,2022-08-22,174149.23,174149.23,174149.23,257.96472,257.96472,257.96472,275.9651,275.9651,275.9651,0.40878305,0.40878305,0.40878305
United Kingdom,2022-08-29,174901.39,174901.39,174901.39,259.0789,259.0789,259.0789,107.450806,107.450806,107.450806,0.15916531,0.15916531,0.15916531
United Kingdom,2022-09-05,176688.75,176688.75,176688.75,261.72647,261.72647,261.72647,255.33652,255.33652,255.33652,0.37822625,0.37822625,0.37822625
United Kingdom,2022-09-12,178241.31,178241.31,178241.31,264.02625,264.02625,264.02625,221.79366,221.79366,221.79366,0.3285397,0.3285397,0.3285397
United Kingdom,2022-09-19,177744.27,177744.27,177744.27,263.28998,263.28998,263.28998,-71.00634,-71.00634,-71.00634,-0.10518065,-0.10518065,-0.10518065
United Kingdom,2022-09-26,179566.81,179566.81,179566.81,265.98972,265.98972,265.98972,260.36508,260.36508,260.36508,0.385675,0.385675,0.385675
United Kingdom,2022-10-03,181512.97,181512.97,181512.97,268.87253,268.87253,268.87253,278.02222,278.02222,278.02222,0.41183028,0.41183028,0.41183028
United Kingdom,2022-10-10,183619.53,183619.53,183619.53,271.99292,271.99292,271.99292,300.93652,300.93652,300.93652,0.44577286,0.44577286,0.44577286
United Kingdom,2022-10-17,185929.89,185929.89,185929.89,275.41522,275.41522,275.41522,330.0508,330.0508,330.0508,0.48889944,0.48889944,0.48889944
United Kingdom,2022-10-24,187731.64,187731.64,187731.64,278.08414,278.08414,278.08414,257.39365,257.39365,257.39365,0.38127348,0.38127348,0.38127348
United Kingdom,2022-10-31,189947.19,189947.19,189947.19,281.366,281.366,281.366,316.50793,316.50793,316.50793,0.4688386,0.4688386,0.4688386
United Kingdom,2022-11-07,191382.75,191382.75,191382.75,283.49246,283.49246,283.49246,205.07938,205.07938,205.07938,0.3037811,0.3037811,0.3037811
United Kingdom,2022-11-14,192857.9,192857.9,192857.9,285.6776,285.6776,285.6776,210.73651,210.73651,210.73651,0.3121609,0.3121609,0.3121609
United Kingdom,2022-11-21,194174.86,194174.86,194174.86,287.6284,287.6284,287.6284,188.13652,188.13652,188.13652,0.27868387,0.27868387,0.27868387
United Kingdom,2022-11-28,195280.42,195280.42,195280.42,289.26602,289.26602,289.26602,157.93652,157.93652,157.93652,0.23394905,0.23394905,0.23394905
United Kingdom,2022-12-05,196500.58,196500.58,196500.58,291.07343,291.07343,291.07343,174.30795,174.30795,174.30795,0.2581998,0.2581998,0.2581998
United Kingdom,2022-12-12,198266.73,198266.73,198266.73,293.6896,293.6896,293.6896,252.30795,252.30795,252.30795,0.37374008,0.37374008,0.37374008
United Kingdom,2022-12-19,201683.08,201683.08,201683.08,298.7502,298.7502,298.7502,488.0508,488.0508,488.0508,0.72294253,0.72294253,0.72294253
United Kingdom,2022-12-26,203426.44,203426.44,203426.44,301.3326,301.3326,301.3326,249.0508,249.0508,249.0508,0.36891532,0.36891532,0.36891532
United Kingdom,2023-01-02,206789.06,206789.06,206789.06,306.3136,306.3136,306.3136,480.374,480.374,480.374,0.711571,0.711571,0.711571
United Kingdom,2023-01-09,210938.52,210938.52,210938.52,312.46014,312.46014,312.46014,592.77875,592.77875,592.77875,0.87807447,0.87807447,0.87807447
United Kingdom,2023-01-16,213966.8,213966.8,213966.8,316.9459,316.9459,316.9459,432.61206,432.61206,432.61206,0.64082193,0.64082193,0.64082193
United Kingdom,2023-01-23,215675.08,215675.08,215675.08,319.47635,319.47635,319.47635,244.04065,244.04065,244.04065,0.36149383,0.36149383,0.36149383
United Kingdom,2023-01-30,217110.7,217110.7,217110.7,321.6029,321.6029,321.6029,205.08826,205.08826,205.08826,0.30379423,0.30379423,0.30379423
United Kingdom,2023-02-06,218127.64,218127.64,218127.64,323.10928,323.10928,323.10928,145.27873,145.27873,145.27873,0.21519928,0.21519928,0.21519928
United Kingdom,2023-02-13,218801.6,218801.6,218801.6,324.1076,324.1076,324.1076,96.27874,96.27874,96.27874,0.14261629,0.14261629,0.14261629
United Kingdom,2023-02-20,219423.88,219423.88,219423.88,325.0294,325.0294,325.0294,88.89779,88.89779,88.89779,0.13168299,0.13168299,0.13168299
United Kingdom,2023-02-27,220418.67,220418.67,220418.67,326.50296,326.50296,326.50296,142.11208,142.11208,142.11208,0.21050854,0.21050854,0.21050854
United Kingdom,2023-03-06,220427.02,220427.02,220427.02,326.51532,326.51532,326.51532,1.1923915,1.1923915,1.1923915,0.0017662721,0.0017662721,0.0017662721
United Kingdom,2023-03-13,221449.36,221449.36,221449.36,328.0297,328.0297,328.0297,146.04953,146.04953,146.04953,0.21634103,0.21634103,0.21634103
United Kingdom,2023-03-20,223263.5,223263.5,223263.5,330.71698,330.71698,330.71698,259.16382,259.16382,259.16382,0.38389558,0.38389558,0.38389558
United Kingdom,2023-03-27,224892.86,224892.86,224892.86,333.1305,333.1305,333.1305,232.76382,232.76382,232.76382,0.34478965,0.34478965,0.34478965
United Kingdom,2023-04-03,224791.8,224791.8,224791.8,332.9808,332.9808,332.9808,-14.43618,-14.43618,-14.43618,-0.021384101,-0.021384101,-0.021384101
United Kingdom,2023-04-10,224389.14,224389.14,224389.14,332.38437,332.38437,332.38437,-57.521893,-57.521893,-57.521893,-0.08520634,-0.08520634,-0.08520634
United Kingdom,2023-04-17,226593.1,226593.1,226593.1,335.64905,335.64905,335.64905,314.84955,314.84955,314.84955,0.46638203,0.46638203,0.46638203
United Kingdom,2023-04-24,228470.44,228470.44,228470.44,338.42993,338.42993,338.42993,268.19238,268.19238,268.19238,0.39726946,0.39726946,0.39726946
United Kingdom,2023-05-01,228790.6,228790.6,228790.6,338.90414,338.90414,338.90414,45.73525,45.73525,45.73525,0.06774695,0.06774695,0.06774695
United Kingdom,2023-05-08,229735.94,229735.94,229735.94,340.30447,340.30447,340.30447,135.04953,135.04953,135.04953,0.2000469,0.2000469,0.2000469
United Kingdom,2023-05-15,231403.48,231403.48,231403.48,342.7746,342.7746,342.7746,238.22096,238.22096,238.22096,0.35287324,0.35287324,0.35287324
United Kingdom,2023-05-22,232683.03,232683.03,232683.03,344.66998,344.66998,344.66998,182.79239,182.79239,182.79239,0.2707677,0.2707677,0.2707677
United Kingdom,2023-05-29,233421.17,233421.17,233421.17,345.76337,345.76337,345.76337,105.44953,105.44953,105.44953,0.15620086,0.15620086,0.15620086
United Kingdom,2023-06-05,234507.33,234507.33,234507.33,347.37225,347.37225,347.37225,155.16382,155.16382,155.16382,0.2298419,0.2298419,0.2298419
United Kingdom,2023-06-12,236034.06,236034.06,236034.06,349.63382,349.63382,349.63382,218.10667,218.10667,218.10667,0.32307824,0.32307824,0.32307824
United Kingdom,2023-06-19,237259.81,237259.81,237259.81,351.4495,351.4495,351.4495,175.10667,175.10667,175.10667,0.25938296,0.25938296,0.25938296
United Kingdom,2023-06-26,238447.16,238447.16,238447.16,353.20828,353.20828,353.20828,169.62096,169.62096,169.62096,0.25125706,0.25125706,0.25125706
United Kingdom,2023-07-03,239137.7,239137.7,239137.7,354.2312,354.2312,354.2312,98.649536,98.649536,98.649536,0.14612812,0.14612812,0.14612812
United Kingdom,2023-07-10,239996.25,239996.25,239996.25,355.50293,355.50293,355.50293,122.649536,122.649536,122.649536,0.18167897,0.18167897,0.18167897
United Kingdom,2023-07-17,240687.8,240687.8,240687.8,356.5273,356.5273,356.5273,98.79239,98.79239,98.79239,0.14633973,0.14633973,0.14633973
United Kingdom,2023-07-24,241519.34,241519.34,241519.34,357.7591,357.7591,357.7591,118.79239,118.79239,118.79239,0.17596543,0.17596543,0.17596543
United Kingdom,2023-07-31,242677.3,242677.3,242677.3,359.47433,359.47433,359.47433,165.42096,165.42096,165.42096,0.24503565,0.24503565,0.24503565
United Kingdom,2023-08-07,243737.44,243737.44,243737.44,361.0447,361.0447,361.0447,151.44954,151.44954,151.44954,0.22433998,0.22433998,0.22433998
United Kingdom,2023-08-14,244887.19,244887.19,244887.19,362.7478,362.7478,362.7478,164.24953,164.24953,164.24953,0.24330044,0.24330044,0.24330044
United Kingdom,2023-08-21,246005.94,246005.94,246005.94,364.405,364.405,364.405,159.82097,159.82097,159.82097,0.23674046,0.23674046,0.23674046
United Kingdom,2023-08-28,246289.08,246289.08,246289.08,364.82443,364.82443,364.82443,40.449535,40.449535,40.449535,0.059917305,0.059917305,0.059917305
United Kingdom,2023-09-04,247474.42,247474.42,247474.42,366.58026,366.58026,366.58026,169.33525,169.33525,169.33525,0.25083384,0.25083384,0.25083384
United Kingdom,2023-09-11,248580.97,248580.97,248580.97,368.21936,368.21936,368.21936,158.07811,158.07811,158.07811,0.23415878,0.23415878,0.23415878
United Kingdom,2023-09-18,249901.92,249901.92,249901.92,370.17606,370.17606,370.17606,188.70668,188.70668,188.70668,0.27952844,0.27952844,0.27952844
United Kingdom,2023-09-25,250620.47,250620.47,250620.47,371.24045,371.24045,371.24045,102.649536,102.649536,102.649536,0.15205325,0.15205325,0.15205325
United Kingdom,2023-10-02,251301.61,251301.61,251301.61,372.24942,372.24942,372.24942,97.30668,97.30668,97.30668,0.14413896,0.14413896,0.14413896
United Kingdom,2023-10-09,252138.16,252138.16,252138.16,373.4886,373.4886,373.4886,119.506676,119.506676,119.506676,0.1770235,0.1770235,0.1770235
United Kingdom,2023-10-16,252828.52,252828.52,252828.52,374.51117,374.51117,374.51117,98.620964,98.620964,98.620964,0.14608578,0.14608578,0.14608578
United Kingdom,2023-10-23,253679.25,253679.25,253679.25,375.77136,375.77136,375.77136,121.53525,121.53525,121.53525,0.1800284,0.1800284,0.1800284
United Kingdom,2023-10-30,254964.8,254964.8,254964.8,377.67563,377.67563,377.67563,183.64954,183.64954,183.64954,0.27203736,0.27203736,0.27203736
United Kingdom,2023-11-06,256381.34,256381.34,256381.34,379.77396,379.77396,379.77396,202.36382,202.36382,202.36382,0.29975855,0.29975855,0.29975855
United Kingdom,2023-11-13,257467.5,257467.5,257467.5,381.38284,381.38284,381.38284,155.16382,155.16382,155.16382,0.2298419,0.2298419,0.2298419
United Kingdom,2023-11-20,258701.44,258701.44,258701.44,383.21066,383.21066,383.21066,176.2781,176.2781,176.2781,0.26111817,0.26111817,0.26111817
United Kingdom,2023-11-27,259852.98,259852.98,259852.98,384.91644,384.91644,384.91644,164.50668,164.50668,164.50668,0.24368134,0.24368134,0.24368134
United Kingdom,2023-12-04,260630.14,260630.14,260630.14,386.06763,386.06763,386.06763,111.020966,111.020966,111.020966,0.16445373,0.16445373,0.16445373
United Kingdom,2023-12-11,261956.28,261956.28,261956.28,388.032,388.032,388.032,189.44954,189.44954,189.44954,0.28062883,0.28062883,0.28062883
United Kingdom,2023-12-18,263836.62,263836.62,263836.62,390.81735,390.81735,390.81735,268.62097,268.62097,268.62097,0.3979043,0.3979043,0.3979043
United Kingdom,2023-12-25,263332.97,263332.97,263332.97,390.0713,390.0713,390.0713,-71.95046,-71.95046,-71.95046,-0.10657917,-0.10657917,-0.10657917
United Kingdom,2024-01-01,263298.6,263298.6,263298.6,390.02036,390.02036,390.02036,-4.9130044,-4.9130044,-4.9130044,-0.007277562,-0.007277562,-0.007277562
United Kingdom,2024-01-08,263137.03,263137.03,263137.03,389.78104,389.78104,389.78104,-23.079672,-23.079672,-23.079672,-0.034187578,-0.034187578,-0.034187578
United Kingdom,2024-01-15,262698.3,262698.3,262698.3,389.13116,389.13116,389.13116,-62.674908,-62.674908,-62.674908,-0.09283943,-0.09283943,-0.09283943
United Kingdom,2024-01-22,262897.6,262897.6,262897.6,389.42633,389.42633,389.42633,28.467947,28.467947,28.467947,0.042169154,0.042169154,0.042169154
United Kingdom,2024-01-29,263629.2,263629.2,263629.2,390.51007,390.51007,390.51007,104.515564,104.515564,104.515564,0.15481739,0.15481739,0.15481739
